"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.0430.1Black Belt",-5191.7,-5191.7,-5191.7,-5191.7,-5191.7,-5191.7,-332.8,-334.34,-337.23,425.76,424.63,423.5,6142.63,6139.03,6132.29,7914.15,7911.5,7908.86,12619.58,12613.92,12603.33,15403.05,15398.9,15394.74,19096.48,19088.76,19074.33,22891.91,22886.25,22880.59
"0.0260.1Black Belt",-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-11069.54,-11071.08,-11073.97,-10690.68,-10691.81,-10692.94,-7838.21,-7841.81,-7848.55,-6953.43,-6956.08,-6958.72,-4606.12,-4611.78,-4622.37,-3215.93,-3220.08,-3224.24,-1374.06,-1381.78,-1396.21,521.55,515.89,510.23
"0.0360.1Black Belt",-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-9852.42,-9853.96,-9856.85,-9283.71,-9284.84,-9285.97,-4999.04,-5002.64,-5009.38,-3670.89,-3673.54,-3676.18,-144.52,-150.18,-160.77,1942.31,1938.16,1934,4709.96,4702.24,4687.81,7555.48,7549.82,7544.16
"0.0460.1Black Belt",-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-8635.3,-8636.84,-8639.73,-7876.74,-7877.87,-7879,-2159.87,-2163.47,-2170.21,-388.35,-391,-393.64,4317.08,4311.42,4300.83,7100.55,7096.4,7092.24,10793.98,10786.26,10771.83,14589.41,14583.75,14578.09
"0.0290.1Black Belt",-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-19372.04,-19373.58,-19376.47,-18993.18,-18994.31,-18995.44,-16140.71,-16144.31,-16151.05,-15255.93,-15258.58,-15261.22,-12908.62,-12914.28,-12924.87,-11518.43,-11522.58,-11526.74,-9676.56,-9684.28,-9698.71,-7780.95,-7786.61,-7792.27
"0.0390.1Black Belt",-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-18154.92,-18156.46,-18159.35,-17586.21,-17587.34,-17588.47,-13301.54,-13305.14,-13311.88,-11973.39,-11976.04,-11978.68,-8447.02,-8452.68,-8463.27,-6360.19,-6364.34,-6368.5,-3592.54,-3600.26,-3614.69,-747.02,-752.68,-758.34
"0.0490.1Black Belt",-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-16937.8,-16939.34,-16942.23,-16179.24,-16180.37,-16181.5,-10462.37,-10465.97,-10472.71,-8690.85,-8693.5,-8696.14,-3985.42,-3991.08,-4001.67,-1201.95,-1206.1,-1210.26,2491.48,2483.76,2469.33,6286.91,6281.25,6275.59
"0.0230.3Black Belt",-4037.98,-4037.98,-4037.98,-4037.98,-4037.98,-4037.98,-1613.33,-1614.87,-1617.76,-1234.47,-1235.6,-1236.73,1618,1614.4,1607.66,2502.78,2500.13,2497.49,4850.09,4844.43,4833.84,6240.28,6236.13,6231.97,8082.15,8074.43,8060,9977.76,9972.1,9966.44
"0.0330.3Black Belt",-4037.98,-4037.98,-4037.98,-4037.98,-4037.98,-4037.98,-396.21,-397.75,-400.64,172.5,171.37,170.24,4457.17,4453.57,4446.83,5785.32,5782.67,5780.03,9311.69,9306.03,9295.44,11398.52,11394.37,11390.21,14166.17,14158.45,14144.02,17011.69,17006.03,17000.37
"0.0430.3Black Belt",-4037.98,-4037.98,-4037.98,-4037.98,-4037.98,-4037.98,820.91,819.37,816.48,1579.47,1578.34,1577.21,7296.34,7292.74,7286,9067.86,9065.21,9062.57,13773.29,13767.63,13757.04,16556.76,16552.61,16548.45,20250.19,20242.47,20228.04,24045.62,24039.96,24034.3
"0.0260.3Black Belt",-10495.48,-10495.48,-10495.48,-10495.48,-10495.48,-10495.48,-8070.83,-8072.37,-8075.26,-7691.97,-7693.1,-7694.23,-4839.5,-4843.1,-4849.84,-3954.72,-3957.37,-3960.01,-1607.41,-1613.07,-1623.66,-217.22,-221.37,-225.53,1624.65,1616.93,1602.5,3520.26,3514.6,3508.94
"0.0360.3Black Belt",-10495.48,-10495.48,-10495.48,-10495.48,-10495.48,-10495.48,-6853.71,-6855.25,-6858.14,-6285,-6286.13,-6287.26,-2000.33,-2003.93,-2010.67,-672.18,-674.83,-677.47,2854.19,2848.53,2837.94,4941.02,4936.87,4932.71,7708.67,7700.95,7686.52,10554.19,10548.53,10542.87
"0.0460.3Black Belt",-10495.48,-10495.48,-10495.48,-10495.48,-10495.48,-10495.48,-5636.59,-5638.13,-5641.02,-4878.03,-4879.16,-4880.29,838.84,835.24,828.5,2610.36,2607.71,2605.07,7315.79,7310.13,7299.54,10099.26,10095.11,10090.95,13792.69,13784.97,13770.54,17588.12,17582.46,17576.8
"0.0290.3Black Belt",-16952.98,-16952.98,-16952.98,-16952.98,-16952.98,-16952.98,-14528.33,-14529.87,-14532.76,-14149.47,-14150.6,-14151.73,-11297,-11300.6,-11307.34,-10412.22,-10414.87,-10417.51,-8064.91,-8070.57,-8081.16,-6674.72,-6678.87,-6683.03,-4832.85,-4840.57,-4855,-2937.24,-2942.9,-2948.56
"0.0390.3Black Belt",-16952.98,-16952.98,-16952.98,-16952.98,-16952.98,-16952.98,-13311.21,-13312.75,-13315.64,-12742.5,-12743.63,-12744.76,-8457.83,-8461.43,-8468.17,-7129.68,-7132.33,-7134.97,-3603.31,-3608.97,-3619.56,-1516.48,-1520.63,-1524.79,1251.17,1243.45,1229.02,4096.69,4091.03,4085.37
"0.0490.3Black Belt",-16952.98,-16952.98,-16952.98,-16952.98,-16952.98,-16952.98,-12094.09,-12095.63,-12098.52,-11335.53,-11336.66,-11337.79,-5618.66,-5622.26,-5629,-3847.14,-3849.79,-3852.43,858.29,852.63,842.04,3641.76,3637.61,3633.45,7335.19,7327.47,7313.04,11130.62,11124.96,11119.3
"0.0230.5Black Belt",-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-459.62,-461.16,-464.05,-80.76,-81.89,-83.02,2771.71,2768.11,2761.37,3656.49,3653.84,3651.2,6003.8,5998.14,5987.55,7393.99,7389.84,7385.68,9235.86,9228.14,9213.71,11131.47,11125.81,11120.15
"0.0330.5Black Belt",-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,757.5,755.96,753.07,1326.21,1325.08,1323.95,5610.88,5607.28,5600.54,6939.03,6936.38,6933.74,10465.4,10459.74,10449.15,12552.23,12548.08,12543.92,15319.88,15312.16,15297.73,18165.4,18159.74,18154.08
"0.0430.5Black Belt",-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,1974.62,1973.08,1970.19,2733.18,2732.05,2730.92,8450.05,8446.45,8439.71,10221.57,10218.92,10216.28,14927,14921.34,14910.75,17710.47,17706.32,17702.16,21403.9,21396.18,21381.75,25199.33,25193.67,25188.01
"0.0260.5Black Belt",-7496.77,-7496.77,-7496.77,-7496.77,-7496.77,-7496.77,-5072.12,-5073.66,-5076.55,-4693.26,-4694.39,-4695.52,-1840.79,-1844.39,-1851.13,-956.01,-958.66,-961.3,1391.3,1385.64,1375.05,2781.49,2777.34,2773.18,4623.36,4615.64,4601.21,6518.97,6513.31,6507.65
"0.0360.5Black Belt",-7496.77,-7496.77,-7496.77,-7496.77,-7496.77,-7496.77,-3855,-3856.54,-3859.43,-3286.29,-3287.42,-3288.55,998.38,994.78,988.04,2326.53,2323.88,2321.24,5852.9,5847.24,5836.65,7939.73,7935.58,7931.42,10707.38,10699.66,10685.23,13552.9,13547.24,13541.58
"0.0460.5Black Belt",-7496.77,-7496.77,-7496.77,-7496.77,-7496.77,-7496.77,-2637.88,-2639.42,-2642.31,-1879.32,-1880.45,-1881.58,3837.55,3833.95,3827.21,5609.07,5606.42,5603.78,10314.5,10308.84,10298.25,13097.97,13093.82,13089.66,16791.4,16783.68,16769.25,20586.83,20581.17,20575.51
"0.0290.5Black Belt",-12109.27,-12109.27,-12109.27,-12109.27,-12109.27,-12109.27,-9684.62,-9686.16,-9689.05,-9305.76,-9306.89,-9308.02,-6453.29,-6456.89,-6463.63,-5568.51,-5571.16,-5573.8,-3221.2,-3226.86,-3237.45,-1831.01,-1835.16,-1839.32,10.86,3.14,-11.29,1906.47,1900.81,1895.15
"0.0390.5Black Belt",-12109.27,-12109.27,-12109.27,-12109.27,-12109.27,-12109.27,-8467.5,-8469.04,-8471.93,-7898.79,-7899.92,-7901.05,-3614.12,-3617.72,-3624.46,-2285.97,-2288.62,-2291.26,1240.4,1234.74,1224.15,3327.23,3323.08,3318.92,6094.88,6087.16,6072.73,8940.4,8934.74,8929.08
"0.0490.5Black Belt",-12109.27,-12109.27,-12109.27,-12109.27,-12109.27,-12109.27,-7250.38,-7251.92,-7254.81,-6491.82,-6492.95,-6494.08,-774.95,-778.55,-785.29,996.57,993.92,991.28,5702,5696.34,5685.75,8485.47,8481.32,8477.16,12178.9,12171.18,12156.75,15974.33,15968.67,15963.01
"0.0230.7Black Belt",-1730.56,-1730.56,-1730.56,-1730.56,-1730.56,-1730.56,694.09,692.55,689.66,1072.95,1071.82,1070.69,3925.42,3921.82,3915.08,4810.2,4807.55,4804.91,7157.51,7151.85,7141.26,8547.7,8543.55,8539.39,10389.57,10381.85,10367.42,12285.18,12279.52,12273.86
"0.0330.7Black Belt",-1730.56,-1730.56,-1730.56,-1730.56,-1730.56,-1730.56,1911.21,1909.67,1906.78,2479.92,2478.79,2477.66,6764.59,6760.99,6754.25,8092.74,8090.09,8087.45,11619.11,11613.45,11602.86,13705.94,13701.79,13697.63,16473.59,16465.87,16451.44,19319.11,19313.45,19307.79
"0.0430.7Black Belt",-1730.56,-1730.56,-1730.56,-1730.56,-1730.56,-1730.56,3128.33,3126.79,3123.9,3886.89,3885.76,3884.63,9603.76,9600.16,9593.42,11375.28,11372.63,11369.99,16080.71,16075.05,16064.46,18864.18,18860.03,18855.87,22557.61,22549.89,22535.46,26353.04,26347.38,26341.72
"0.0260.7Black Belt",-4498.06,-4498.06,-4498.06,-4498.06,-4498.06,-4498.06,-2073.41,-2074.95,-2077.84,-1694.55,-1695.68,-1696.81,1157.92,1154.32,1147.58,2042.7,2040.05,2037.41,4390.01,4384.35,4373.76,5780.2,5776.05,5771.89,7622.07,7614.35,7599.92,9517.68,9512.02,9506.36
"0.0360.7Black Belt",-4498.06,-4498.06,-4498.06,-4498.06,-4498.06,-4498.06,-856.29,-857.83,-860.72,-287.58,-288.71,-289.84,3997.09,3993.49,3986.75,5325.24,5322.59,5319.95,8851.61,8845.95,8835.36,10938.44,10934.29,10930.13,13706.09,13698.37,13683.94,16551.61,16545.95,16540.29
"0.0460.7Black Belt",-4498.06,-4498.06,-4498.06,-4498.06,-4498.06,-4498.06,360.83,359.29,356.4,1119.39,1118.26,1117.13,6836.26,6832.66,6825.92,8607.78,8605.13,8602.49,13313.21,13307.55,13296.96,16096.68,16092.53,16088.37,19790.11,19782.39,19767.96,23585.54,23579.88,23574.22
"0.0290.7Black Belt",-7265.56,-7265.56,-7265.56,-7265.56,-7265.56,-7265.56,-4840.91,-4842.45,-4845.34,-4462.05,-4463.18,-4464.31,-1609.58,-1613.18,-1619.92,-724.8,-727.45,-730.09,1622.51,1616.85,1606.26,3012.7,3008.55,3004.39,4854.57,4846.85,4832.42,6750.18,6744.52,6738.86
"0.0390.7Black Belt",-7265.56,-7265.56,-7265.56,-7265.56,-7265.56,-7265.56,-3623.79,-3625.33,-3628.22,-3055.08,-3056.21,-3057.34,1229.59,1225.99,1219.25,2557.74,2555.09,2552.45,6084.11,6078.45,6067.86,8170.94,8166.79,8162.63,10938.59,10930.87,10916.44,13784.11,13778.45,13772.79
"0.0490.7Black Belt",-7265.56,-7265.56,-7265.56,-7265.56,-7265.56,-7265.56,-2406.67,-2408.21,-2411.1,-1648.11,-1649.24,-1650.37,4068.76,4065.16,4058.42,5840.28,5837.63,5834.99,10545.71,10540.05,10529.46,13329.18,13325.03,13320.87,17022.61,17014.89,17000.46,20818.04,20812.38,20806.72
"0.0231.0Black Belt",0,0,0,0,0,0,2424.66,2423.12,2420.23,2803.52,2802.38,2801.25,5655.99,5652.38,5645.65,6540.76,6538.12,6535.48,8888.07,8882.41,8871.83,10278.26,10274.11,10269.96,12120.14,12112.42,12097.99,14015.75,14010.08,14004.42
"0.0331.0Black Belt",0,0,0,0,0,0,3641.78,3640.24,3637.35,4210.49,4209.35,4208.22,8495.16,8491.55,8484.82,9823.3,9820.66,9818.02,13349.67,13344.01,13333.43,15436.5,15432.35,15428.2,18204.16,18196.44,18182.01,21049.68,21044.01,21038.35
"0.0431.0Black Belt",0,0,0,0,0,0,4858.9,4857.36,4854.47,5617.46,5616.32,5615.19,11334.33,11330.72,11323.99,13105.84,13103.2,13100.56,17811.27,17805.61,17795.03,20594.74,20590.59,20586.44,24288.18,24280.46,24266.03,28083.61,28077.94,28072.28
"0.0261.0Black Belt",0,0,0,0,0,0,2424.66,2423.12,2420.23,2803.52,2802.38,2801.25,5655.99,5652.38,5645.65,6540.76,6538.12,6535.48,8888.07,8882.41,8871.83,10278.26,10274.11,10269.96,12120.14,12112.42,12097.99,14015.75,14010.08,14004.42
"0.0361.0Black Belt",0,0,0,0,0,0,3641.78,3640.24,3637.35,4210.49,4209.35,4208.22,8495.16,8491.55,8484.82,9823.3,9820.66,9818.02,13349.67,13344.01,13333.43,15436.5,15432.35,15428.2,18204.16,18196.44,18182.01,21049.68,21044.01,21038.35
"0.0461.0Black Belt",0,0,0,0,0,0,4858.9,4857.36,4854.47,5617.46,5616.32,5615.19,11334.33,11330.72,11323.99,13105.84,13103.2,13100.56,17811.27,17805.61,17795.03,20594.74,20590.59,20586.44,24288.18,24280.46,24266.03,28083.61,28077.94,28072.28
"0.0291.0Black Belt",0,0,0,0,0,0,2424.66,2423.12,2420.23,2803.52,2802.38,2801.25,5655.99,5652.38,5645.65,6540.76,6538.12,6535.48,8888.07,8882.41,8871.83,10278.26,10274.11,10269.96,12120.14,12112.42,12097.99,14015.75,14010.08,14004.42
"0.0391.0Black Belt",0,0,0,0,0,0,3641.78,3640.24,3637.35,4210.49,4209.35,4208.22,8495.16,8491.55,8484.82,9823.3,9820.66,9818.02,13349.67,13344.01,13333.43,15436.5,15432.35,15428.2,18204.16,18196.44,18182.01,21049.68,21044.01,21038.35
"0.0491.0Black Belt",0,0,0,0,0,0,4858.9,4857.36,4854.47,5617.46,5616.32,5615.19,11334.33,11330.72,11323.99,13105.84,13103.2,13100.56,17811.27,17805.61,17795.03,20594.74,20590.59,20586.44,24288.18,24280.46,24266.03,28083.61,28077.94,28072.28
"0.0231.2Black Belt",1153.71,1153.71,1153.71,1153.71,1153.71,1153.71,3578.37,3576.83,3573.94,3957.23,3956.09,3954.96,6809.7,6806.09,6799.36,7694.47,7691.83,7689.19,10041.78,10036.12,10025.54,11431.97,11427.82,11423.67,13273.85,13266.13,13251.7,15169.46,15163.79,15158.13
"0.0331.2Black Belt",1153.71,1153.71,1153.71,1153.71,1153.71,1153.71,4795.49,4793.95,4791.06,5364.2,5363.06,5361.93,9648.87,9645.26,9638.53,10977.01,10974.37,10971.73,14503.38,14497.72,14487.14,16590.21,16586.06,16581.91,19357.87,19350.15,19335.72,22203.39,22197.72,22192.06
"0.0431.2Black Belt",1153.71,1153.71,1153.71,1153.71,1153.71,1153.71,6012.61,6011.07,6008.18,6771.17,6770.03,6768.9,12488.04,12484.43,12477.7,14259.55,14256.91,14254.27,18964.98,18959.32,18948.74,21748.45,21744.3,21740.15,25441.89,25434.17,25419.74,29237.32,29231.65,29225.99
"0.0261.2Black Belt",2998.71,2998.71,2998.71,2998.71,2998.71,2998.71,5423.37,5421.83,5418.94,5802.23,5801.09,5799.96,8654.7,8651.09,8644.36,9539.47,9536.83,9534.19,11886.78,11881.12,11870.54,13276.97,13272.82,13268.67,15118.85,15111.13,15096.7,17014.46,17008.79,17003.13
"0.0361.2Black Belt",2998.71,2998.71,2998.71,2998.71,2998.71,2998.71,6640.49,6638.95,6636.06,7209.2,7208.06,7206.93,11493.87,11490.26,11483.53,12822.01,12819.37,12816.73,16348.38,16342.72,16332.14,18435.21,18431.06,18426.91,21202.87,21195.15,21180.72,24048.39,24042.72,24037.06
"0.0461.2Black Belt",2998.71,2998.71,2998.71,2998.71,2998.71,2998.71,7857.61,7856.07,7853.18,8616.17,8615.03,8613.9,14333.04,14329.43,14322.7,16104.55,16101.91,16099.27,20809.98,20804.32,20793.74,23593.45,23589.3,23585.15,27286.89,27279.17,27264.74,31082.32,31076.65,31070.99
"0.0291.2Black Belt",4843.71,4843.71,4843.71,4843.71,4843.71,4843.71,7268.37,7266.83,7263.94,7647.23,7646.09,7644.96,10499.7,10496.09,10489.36,11384.47,11381.83,11379.19,13731.78,13726.12,13715.54,15121.97,15117.82,15113.67,16963.85,16956.13,16941.7,18859.46,18853.79,18848.13
"0.0391.2Black Belt",4843.71,4843.71,4843.71,4843.71,4843.71,4843.71,8485.49,8483.95,8481.06,9054.2,9053.06,9051.93,13338.87,13335.26,13328.53,14667.01,14664.37,14661.73,18193.38,18187.72,18177.14,20280.21,20276.06,20271.91,23047.87,23040.15,23025.72,25893.39,25887.72,25882.06
"0.0491.2Black Belt",4843.71,4843.71,4843.71,4843.71,4843.71,4843.71,9702.61,9701.07,9698.18,10461.17,10460.03,10458.9,16178.04,16174.43,16167.7,17949.55,17946.91,17944.27,22654.98,22649.32,22638.74,25438.45,25434.3,25430.15,29131.89,29124.17,29109.74,32927.32,32921.65,32915.99
"0.0231.5Black Belt",2884.28,2884.28,2884.28,2884.28,2884.28,2884.28,5308.93,5307.39,5304.5,5687.79,5686.66,5685.53,8540.26,8536.66,8529.92,9425.04,9422.39,9419.75,11772.35,11766.69,11756.1,13162.54,13158.39,13154.23,15004.41,14996.69,14982.26,16900.02,16894.36,16888.7
"0.0331.5Black Belt",2884.28,2884.28,2884.28,2884.28,2884.28,2884.28,6526.05,6524.51,6521.62,7094.76,7093.63,7092.5,11379.43,11375.83,11369.09,12707.58,12704.93,12702.29,16233.95,16228.29,16217.7,18320.78,18316.63,18312.47,21088.43,21080.71,21066.28,23933.95,23928.29,23922.63
"0.0431.5Black Belt",2884.28,2884.28,2884.28,2884.28,2884.28,2884.28,7743.17,7741.63,7738.74,8501.73,8500.6,8499.47,14218.6,14215,14208.26,15990.12,15987.47,15984.83,20695.55,20689.89,20679.3,23479.02,23474.87,23470.71,27172.45,27164.73,27150.3,30967.88,30962.22,30956.56
"0.0261.5Black Belt",7496.78,7496.78,7496.78,7496.78,7496.78,7496.78,9921.43,9919.89,9917,10300.29,10299.16,10298.03,13152.76,13149.16,13142.42,14037.54,14034.89,14032.25,16384.85,16379.19,16368.6,17775.04,17770.89,17766.73,19616.91,19609.19,19594.76,21512.52,21506.86,21501.2
"0.0361.5Black Belt",7496.78,7496.78,7496.78,7496.78,7496.78,7496.78,11138.55,11137.01,11134.12,11707.26,11706.13,11705,15991.93,15988.33,15981.59,17320.08,17317.43,17314.79,20846.45,20840.79,20830.2,22933.28,22929.13,22924.97,25700.93,25693.21,25678.78,28546.45,28540.79,28535.13
"0.0461.5Black Belt",7496.78,7496.78,7496.78,7496.78,7496.78,7496.78,12355.67,12354.13,12351.24,13114.23,13113.1,13111.97,18831.1,18827.5,18820.76,20602.62,20599.97,20597.33,25308.05,25302.39,25291.8,28091.52,28087.37,28083.21,31784.95,31777.23,31762.8,35580.38,35574.72,35569.06
"0.0291.5Black Belt",12109.28,12109.28,12109.28,12109.28,12109.28,12109.28,14533.93,14532.39,14529.5,14912.79,14911.66,14910.53,17765.26,17761.66,17754.92,18650.04,18647.39,18644.75,20997.35,20991.69,20981.1,22387.54,22383.39,22379.23,24229.41,24221.69,24207.26,26125.02,26119.36,26113.7
"0.0391.5Black Belt",12109.28,12109.28,12109.28,12109.28,12109.28,12109.28,15751.05,15749.51,15746.62,16319.76,16318.63,16317.5,20604.43,20600.83,20594.09,21932.58,21929.93,21927.29,25458.95,25453.29,25442.7,27545.78,27541.63,27537.47,30313.43,30305.71,30291.28,33158.95,33153.29,33147.63
"0.0491.5Black Belt",12109.28,12109.28,12109.28,12109.28,12109.28,12109.28,16968.17,16966.63,16963.74,17726.73,17725.6,17724.47,23443.6,23440,23433.26,25215.12,25212.47,25209.83,29920.55,29914.89,29904.3,32704.02,32699.87,32695.71,36397.45,36389.73,36375.3,40192.88,40187.22,40181.56
"0.0231.8Black Belt",4614.84,4614.84,4614.84,4614.84,4614.84,4614.84,7039.5,7037.96,7035.07,7418.36,7417.22,7416.09,10270.83,10267.22,10260.49,11155.6,11152.96,11150.32,13502.91,13497.25,13486.67,14893.1,14888.95,14884.8,16734.98,16727.26,16712.83,18630.59,18624.92,18619.26
"0.0331.8Black Belt",4614.84,4614.84,4614.84,4614.84,4614.84,4614.84,8256.62,8255.08,8252.19,8825.33,8824.19,8823.06,13110,13106.39,13099.66,14438.14,14435.5,14432.86,17964.51,17958.85,17948.27,20051.34,20047.19,20043.04,22819,22811.28,22796.85,25664.52,25658.85,25653.19
"0.0431.8Black Belt",4614.84,4614.84,4614.84,4614.84,4614.84,4614.84,9473.74,9472.2,9469.31,10232.3,10231.16,10230.03,15949.17,15945.56,15938.83,17720.68,17718.04,17715.4,22426.11,22420.45,22409.87,25209.58,25205.43,25201.28,28903.02,28895.3,28880.87,32698.45,32692.78,32687.12
"0.0261.8Black Belt",11994.84,11994.84,11994.84,11994.84,11994.84,11994.84,14419.5,14417.96,14415.07,14798.36,14797.22,14796.09,17650.83,17647.22,17640.49,18535.6,18532.96,18530.32,20882.91,20877.25,20866.67,22273.1,22268.95,22264.8,24114.98,24107.26,24092.83,26010.59,26004.92,25999.26
"0.0361.8Black Belt",11994.84,11994.84,11994.84,11994.84,11994.84,11994.84,15636.62,15635.08,15632.19,16205.33,16204.19,16203.06,20490,20486.39,20479.66,21818.14,21815.5,21812.86,25344.51,25338.85,25328.27,27431.34,27427.19,27423.04,30199,30191.28,30176.85,33044.52,33038.85,33033.19
"0.0461.8Black Belt",11994.84,11994.84,11994.84,11994.84,11994.84,11994.84,16853.74,16852.2,16849.31,17612.3,17611.16,17610.03,23329.17,23325.56,23318.83,25100.68,25098.04,25095.4,29806.11,29800.45,29789.87,32589.58,32585.43,32581.28,36283.02,36275.3,36260.87,40078.45,40072.78,40067.12
"0.0291.8Black Belt",19374.84,19374.84,19374.84,19374.84,19374.84,19374.84,21799.5,21797.96,21795.07,22178.36,22177.22,22176.09,25030.83,25027.22,25020.49,25915.6,25912.96,25910.32,28262.91,28257.25,28246.67,29653.1,29648.95,29644.8,31494.98,31487.26,31472.83,33390.59,33384.92,33379.26
"0.0391.8Black Belt",19374.84,19374.84,19374.84,19374.84,19374.84,19374.84,23016.62,23015.08,23012.19,23585.33,23584.19,23583.06,27870,27866.39,27859.66,29198.14,29195.5,29192.86,32724.51,32718.85,32708.27,34811.34,34807.19,34803.04,37579,37571.28,37556.85,40424.52,40418.85,40413.19
"0.0491.8Black Belt",19374.84,19374.84,19374.84,19374.84,19374.84,19374.84,24233.74,24232.2,24229.31,24992.3,24991.16,24990.03,30709.17,30705.56,30698.83,32480.68,32478.04,32475.4,37186.11,37180.45,37169.87,39969.58,39965.43,39961.28,43663.02,43655.3,43640.87,47458.45,47452.78,47447.12
"0.0232.0Black Belt",5768.55,5768.55,5768.55,5768.55,5768.55,5768.55,8193.21,8191.67,8188.78,8572.07,8570.93,8569.8,11424.54,11420.93,11414.2,12309.31,12306.67,12304.03,14656.62,14650.96,14640.38,16046.81,16042.66,16038.51,17888.69,17880.97,17866.54,19784.3,19778.63,19772.97
"0.0332.0Black Belt",5768.55,5768.55,5768.55,5768.55,5768.55,5768.55,9410.33,9408.79,9405.9,9979.04,9977.9,9976.77,14263.71,14260.1,14253.37,15591.85,15589.21,15586.57,19118.22,19112.56,19101.98,21205.05,21200.9,21196.75,23972.71,23964.99,23950.56,26818.23,26812.56,26806.9
"0.0432.0Black Belt",5768.55,5768.55,5768.55,5768.55,5768.55,5768.55,10627.45,10625.91,10623.02,11386.01,11384.87,11383.74,17102.88,17099.27,17092.54,18874.39,18871.75,18869.11,23579.82,23574.16,23563.58,26363.29,26359.14,26354.99,30056.73,30049.01,30034.58,33852.16,33846.49,33840.83
"0.0262.0Black Belt",14993.55,14993.55,14993.55,14993.55,14993.55,14993.55,17418.21,17416.67,17413.78,17797.07,17795.93,17794.8,20649.54,20645.93,20639.2,21534.31,21531.67,21529.03,23881.62,23875.96,23865.38,25271.81,25267.66,25263.51,27113.69,27105.97,27091.54,29009.3,29003.63,28997.97
"0.0362.0Black Belt",14993.55,14993.55,14993.55,14993.55,14993.55,14993.55,18635.33,18633.79,18630.9,19204.04,19202.9,19201.77,23488.71,23485.1,23478.37,24816.85,24814.21,24811.57,28343.22,28337.56,28326.98,30430.05,30425.9,30421.75,33197.71,33189.99,33175.56,36043.23,36037.56,36031.9
"0.0462.0Black Belt",14993.55,14993.55,14993.55,14993.55,14993.55,14993.55,19852.45,19850.91,19848.02,20611.01,20609.87,20608.74,26327.88,26324.27,26317.54,28099.39,28096.75,28094.11,32804.82,32799.16,32788.58,35588.29,35584.14,35579.99,39281.73,39274.01,39259.58,43077.16,43071.49,43065.83
"0.0292.0Black Belt",24218.55,24218.55,24218.55,24218.55,24218.55,24218.55,26643.21,26641.67,26638.78,27022.07,27020.93,27019.8,29874.54,29870.93,29864.2,30759.31,30756.67,30754.03,33106.62,33100.96,33090.38,34496.81,34492.66,34488.51,36338.69,36330.97,36316.54,38234.3,38228.63,38222.97
"0.0392.0Black Belt",24218.55,24218.55,24218.55,24218.55,24218.55,24218.55,27860.33,27858.79,27855.9,28429.04,28427.9,28426.77,32713.71,32710.1,32703.37,34041.85,34039.21,34036.57,37568.22,37562.56,37551.98,39655.05,39650.9,39646.75,42422.71,42414.99,42400.56,45268.23,45262.56,45256.9
"0.0492.0Black Belt",24218.55,24218.55,24218.55,24218.55,24218.55,24218.55,29077.45,29075.91,29073.02,29836.01,29834.87,29833.74,35552.88,35549.27,35542.54,37324.39,37321.75,37319.11,42029.82,42024.16,42013.58,44813.29,44809.14,44804.99,48506.73,48499.01,48484.58,52302.16,52296.49,52290.83
"0.0230.1Southern",-5191.7,-5191.7,-5191.7,-5191.7,-5191.7,-5191.7,-2747.34,-2748.88,-2751.77,-2350.26,-2351.39,-2352.52,510.41,506.81,500.07,1437.55,1434.9,1432.26,3768.84,3763.18,3752.59,5225.61,5221.46,5217.3,7027.24,7019.52,7005.09,9013.65,9007.99,9002.33
"0.0330.1Southern",-5191.7,-5191.7,-5191.7,-5191.7,-5191.7,-5191.7,-1520.37,-1521.91,-1524.8,-924.33,-925.46,-926.59,3372.64,3369.04,3362.3,4764.33,4761.68,4759.04,8266.67,8261.01,8250.42,10453.37,10449.22,10445.06,13160.66,13152.94,13138.51,16142.38,16136.72,16131.06
"0.0430.1Southern",-5191.7,-5191.7,-5191.7,-5191.7,-5191.7,-5191.7,-293.4,-294.94,-297.83,501.6,500.47,499.34,6234.87,6231.27,6224.53,8091.11,8088.46,8085.82,12764.5,12758.84,12748.25,15681.13,15676.98,15672.82,19294.08,19286.36,19271.93,23271.11,23265.45,23259.79
