"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.04140.1Black Belt",-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,2161.77,2160.22,2157.34,2920.32,2919.19,2918.06,8637.19,8633.59,8626.86,10408.71,10406.07,10403.42,15114.14,15108.48,15097.9,17897.61,17893.46,17889.31,21591.04,21583.33,21568.89,25386.47,25380.81,25375.15
"0.02170.1Black Belt",-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,54.53,52.98,50.1,433.38,432.25,431.12,3285.85,3282.25,3275.52,4170.63,4167.99,4165.34,6517.94,6512.28,6501.7,7908.13,7903.98,7899.83,9750,9742.29,9727.85,11645.61,11639.95,11634.29
"0.03170.1Black Belt",-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,1271.65,1270.1,1267.22,1840.35,1839.22,1838.09,6125.02,6121.42,6114.69,7453.17,7450.53,7447.88,10979.54,10973.88,10963.3,13066.37,13062.22,13058.07,15834.02,15826.31,15811.87,18679.54,18673.88,18668.22
"0.04170.1Black Belt",-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,2488.77,2487.22,2484.34,3247.32,3246.19,3245.06,8964.19,8960.59,8953.86,10735.71,10733.07,10730.42,15441.14,15435.48,15424.9,18224.61,18220.46,18216.31,21918.04,21910.33,21895.89,25713.47,25707.81,25702.15
"0.02110.3Black Belt",-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,804.03,802.48,799.6,1182.88,1181.75,1180.62,4035.35,4031.75,4025.02,4920.13,4917.49,4914.84,7267.44,7261.78,7251.2,8657.63,8653.48,8649.33,10499.5,10491.79,10477.35,12395.11,12389.45,12383.79
"0.03110.3Black Belt",-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,2021.15,2019.6,2016.72,2589.85,2588.72,2587.59,6874.52,6870.92,6864.19,8202.67,8200.03,8197.38,11729.04,11723.38,11712.8,13815.87,13811.72,13807.57,16583.52,16575.81,16561.37,19429.04,19423.38,19417.72
"0.04110.3Black Belt",-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,-1620.63,3238.27,3236.72,3233.84,3996.82,3995.69,3994.56,9713.69,9710.09,9703.36,11485.21,11482.57,11479.92,16190.64,16184.98,16174.4,18974.11,18969.96,18965.81,22667.54,22659.83,22645.39,26462.97,26457.31,26451.65
"0.02140.3Black Belt",-639.63,-639.63,-639.63,-639.63,-639.63,-639.63,1785.03,1783.48,1780.6,2163.88,2162.75,2161.62,5016.35,5012.75,5006.02,5901.13,5898.49,5895.84,8248.44,8242.78,8232.2,9638.63,9634.48,9630.33,11480.5,11472.79,11458.35,13376.11,13370.45,13364.79
"0.03140.3Black Belt",-639.63,-639.63,-639.63,-639.63,-639.63,-639.63,3002.15,3000.6,2997.72,3570.85,3569.72,3568.59,7855.52,7851.92,7845.19,9183.67,9181.03,9178.38,12710.04,12704.38,12693.8,14796.87,14792.72,14788.57,17564.52,17556.81,17542.37,20410.04,20404.38,20398.72
"0.04140.3Black Belt",-639.63,-639.63,-639.63,-639.63,-639.63,-639.63,4219.27,4217.72,4214.84,4977.82,4976.69,4975.56,10694.69,10691.09,10684.36,12466.21,12463.57,12460.92,17171.64,17165.98,17155.4,19955.11,19950.96,19946.81,23648.54,23640.83,23626.39,27443.97,27438.31,27432.65
"0.02170.3Black Belt",341.37,341.37,341.37,341.37,341.37,341.37,2766.03,2764.48,2761.6,3144.88,3143.75,3142.62,5997.35,5993.75,5987.02,6882.13,6879.49,6876.84,9229.44,9223.78,9213.2,10619.63,10615.48,10611.33,12461.5,12453.79,12439.35,14357.11,14351.45,14345.79
"0.03170.3Black Belt",341.37,341.37,341.37,341.37,341.37,341.37,3983.15,3981.6,3978.72,4551.85,4550.72,4549.59,8836.52,8832.92,8826.19,10164.67,10162.03,10159.38,13691.04,13685.38,13674.8,15777.87,15773.72,15769.57,18545.52,18537.81,18523.37,21391.04,21385.38,21379.72
"0.04170.3Black Belt",341.37,341.37,341.37,341.37,341.37,341.37,5200.27,5198.72,5195.84,5958.82,5957.69,5956.56,11675.69,11672.09,11665.36,13447.21,13444.57,13441.92,18152.64,18146.98,18136.4,20936.11,20931.96,20927.81,24629.54,24621.83,24607.39,28424.97,28419.31,28413.65
"0.02110.5Black Belt",-217.13,-217.13,-217.13,-217.13,-217.13,-217.13,2207.53,2205.98,2203.1,2586.38,2585.25,2584.12,5438.85,5435.25,5428.52,6323.63,6320.99,6318.34,8670.94,8665.28,8654.7,10061.13,10056.98,10052.83,11903,11895.29,11880.85,13798.61,13792.95,13787.29
"0.03110.5Black Belt",-217.13,-217.13,-217.13,-217.13,-217.13,-217.13,3424.65,3423.1,3420.22,3993.35,3992.22,3991.09,8278.02,8274.42,8267.69,9606.17,9603.53,9600.88,13132.54,13126.88,13116.3,15219.37,15215.22,15211.07,17987.02,17979.31,17964.87,20832.54,20826.88,20821.22
"0.04110.5Black Belt",-217.13,-217.13,-217.13,-217.13,-217.13,-217.13,4641.77,4640.22,4637.34,5400.32,5399.19,5398.06,11117.19,11113.59,11106.86,12888.71,12886.07,12883.42,17594.14,17588.48,17577.9,20377.61,20373.46,20369.31,24071.04,24063.33,24048.89,27866.47,27860.81,27855.15
"0.02140.5Black Belt",1417.87,1417.87,1417.87,1417.87,1417.87,1417.87,3842.53,3840.98,3838.1,4221.38,4220.25,4219.12,7073.85,7070.25,7063.52,7958.63,7955.99,7953.34,10305.94,10300.28,10289.7,11696.13,11691.98,11687.83,13538,13530.29,13515.85,15433.61,15427.95,15422.29
"0.03140.5Black Belt",1417.87,1417.87,1417.87,1417.87,1417.87,1417.87,5059.65,5058.1,5055.22,5628.35,5627.22,5626.09,9913.02,9909.42,9902.69,11241.17,11238.53,11235.88,14767.54,14761.88,14751.3,16854.37,16850.22,16846.07,19622.02,19614.31,19599.87,22467.54,22461.88,22456.22
"0.04140.5Black Belt",1417.87,1417.87,1417.87,1417.87,1417.87,1417.87,6276.77,6275.22,6272.34,7035.32,7034.19,7033.06,12752.19,12748.59,12741.86,14523.71,14521.07,14518.42,19229.14,19223.48,19212.9,22012.61,22008.46,22004.31,25706.04,25698.33,25683.89,29501.47,29495.81,29490.15
"0.02170.5Black Belt",3052.87,3052.87,3052.87,3052.87,3052.87,3052.87,5477.53,5475.98,5473.1,5856.38,5855.25,5854.12,8708.85,8705.25,8698.52,9593.63,9590.99,9588.34,11940.94,11935.28,11924.7,13331.13,13326.98,13322.83,15173,15165.29,15150.85,17068.61,17062.95,17057.29
"0.03170.5Black Belt",3052.87,3052.87,3052.87,3052.87,3052.87,3052.87,6694.65,6693.1,6690.22,7263.35,7262.22,7261.09,11548.02,11544.42,11537.69,12876.17,12873.53,12870.88,16402.54,16396.88,16386.3,18489.37,18485.22,18481.07,21257.02,21249.31,21234.87,24102.54,24096.88,24091.22
"0.04170.5Black Belt",3052.87,3052.87,3052.87,3052.87,3052.87,3052.87,7911.77,7910.22,7907.34,8670.32,8669.19,8668.06,14387.19,14383.59,14376.86,16158.71,16156.07,16153.42,20864.14,20858.48,20847.9,23647.61,23643.46,23639.31,27341.04,27333.33,27318.89,31136.47,31130.81,31125.15
"0.02110.7Black Belt",1186.37,1186.37,1186.37,1186.37,1186.37,1186.37,3611.03,3609.48,3606.6,3989.88,3988.75,3987.62,6842.35,6838.75,6832.02,7727.13,7724.49,7721.84,10074.44,10068.78,10058.2,11464.63,11460.48,11456.33,13306.5,13298.79,13284.35,15202.11,15196.45,15190.79
"0.03110.7Black Belt",1186.37,1186.37,1186.37,1186.37,1186.37,1186.37,4828.15,4826.6,4823.72,5396.85,5395.72,5394.59,9681.52,9677.92,9671.19,11009.67,11007.03,11004.38,14536.04,14530.38,14519.8,16622.87,16618.72,16614.57,19390.52,19382.81,19368.37,22236.04,22230.38,22224.72
"0.04110.7Black Belt",1186.37,1186.37,1186.37,1186.37,1186.37,1186.37,6045.27,6043.72,6040.84,6803.82,6802.69,6801.56,12520.69,12517.09,12510.36,14292.21,14289.57,14286.92,18997.64,18991.98,18981.4,21781.11,21776.96,21772.81,25474.54,25466.83,25452.39,29269.97,29264.31,29258.65
"0.02140.7Black Belt",3475.37,3475.37,3475.37,3475.37,3475.37,3475.37,5900.03,5898.48,5895.6,6278.88,6277.75,6276.62,9131.35,9127.75,9121.02,10016.13,10013.49,10010.84,12363.44,12357.78,12347.2,13753.63,13749.48,13745.33,15595.5,15587.79,15573.35,17491.11,17485.45,17479.79
"0.03140.7Black Belt",3475.37,3475.37,3475.37,3475.37,3475.37,3475.37,7117.15,7115.6,7112.72,7685.85,7684.72,7683.59,11970.52,11966.92,11960.19,13298.67,13296.03,13293.38,16825.04,16819.38,16808.8,18911.87,18907.72,18903.57,21679.52,21671.81,21657.37,24525.04,24519.38,24513.72
"0.04140.7Black Belt",3475.37,3475.37,3475.37,3475.37,3475.37,3475.37,8334.27,8332.72,8329.84,9092.82,9091.69,9090.56,14809.69,14806.09,14799.36,16581.21,16578.57,16575.92,21286.64,21280.98,21270.4,24070.11,24065.96,24061.81,27763.54,27755.83,27741.39,31558.97,31553.31,31547.65
"0.02170.7Black Belt",5764.37,5764.37,5764.37,5764.37,5764.37,5764.37,8189.03,8187.48,8184.6,8567.88,8566.75,8565.62,11420.35,11416.75,11410.02,12305.13,12302.49,12299.84,14652.44,14646.78,14636.2,16042.63,16038.48,16034.33,17884.5,17876.79,17862.35,19780.11,19774.45,19768.79
"0.03170.7Black Belt",5764.37,5764.37,5764.37,5764.37,5764.37,5764.37,9406.15,9404.6,9401.72,9974.85,9973.72,9972.59,14259.52,14255.92,14249.19,15587.67,15585.03,15582.38,19114.04,19108.38,19097.8,21200.87,21196.72,21192.57,23968.52,23960.81,23946.37,26814.04,26808.38,26802.72
"0.04170.7Black Belt",5764.37,5764.37,5764.37,5764.37,5764.37,5764.37,10623.27,10621.72,10618.84,11381.82,11380.69,11379.56,17098.69,17095.09,17088.36,18870.21,18867.57,18864.92,23575.64,23569.98,23559.4,26359.11,26354.96,26350.81,30052.54,30044.83,30030.39,33847.97,33842.31,33836.65
"0.02111.0Black Belt",3291.62,3291.62,3291.62,3291.62,3291.62,3291.62,5716.28,5714.73,5711.85,6095.13,6094,6092.87,8947.6,8944,8937.27,9832.38,9829.74,9827.09,12179.69,12174.03,12163.45,13569.88,13565.73,13561.58,15411.75,15404.04,15389.6,17307.36,17301.7,17296.04
"0.03111.0Black Belt",3291.62,3291.62,3291.62,3291.62,3291.62,3291.62,6933.4,6931.85,6928.97,7502.1,7500.97,7499.84,11786.77,11783.17,11776.44,13114.92,13112.28,13109.63,16641.29,16635.63,16625.05,18728.12,18723.97,18719.82,21495.77,21488.06,21473.62,24341.29,24335.63,24329.97
"0.04111.0Black Belt",3291.62,3291.62,3291.62,3291.62,3291.62,3291.62,8150.52,8148.97,8146.09,8909.07,8907.94,8906.81,14625.94,14622.34,14615.61,16397.46,16394.82,16392.17,21102.89,21097.23,21086.65,23886.36,23882.21,23878.06,27579.79,27572.08,27557.64,31375.22,31369.56,31363.9
"0.02141.0Black Belt",6561.62,6561.62,6561.62,6561.62,6561.62,6561.62,8986.28,8984.73,8981.85,9365.13,9364,9362.87,12217.6,12214,12207.27,13102.38,13099.74,13097.09,15449.69,15444.03,15433.45,16839.88,16835.73,16831.58,18681.75,18674.04,18659.6,20577.36,20571.7,20566.04
"0.03141.0Black Belt",6561.62,6561.62,6561.62,6561.62,6561.62,6561.62,10203.4,10201.85,10198.97,10772.1,10770.97,10769.84,15056.77,15053.17,15046.44,16384.92,16382.28,16379.63,19911.29,19905.63,19895.05,21998.12,21993.97,21989.82,24765.77,24758.06,24743.62,27611.29,27605.63,27599.97
"0.04141.0Black Belt",6561.62,6561.62,6561.62,6561.62,6561.62,6561.62,11420.52,11418.97,11416.09,12179.07,12177.94,12176.81,17895.94,17892.34,17885.61,19667.46,19664.82,19662.17,24372.89,24367.23,24356.65,27156.36,27152.21,27148.06,30849.79,30842.08,30827.64,34645.22,34639.56,34633.9
"0.02171.0Black Belt",9831.62,9831.62,9831.62,9831.62,9831.62,9831.62,12256.28,12254.73,12251.85,12635.13,12634,12632.87,15487.6,15484,15477.27,16372.38,16369.74,16367.09,18719.69,18714.03,18703.45,20109.88,20105.73,20101.58,21951.75,21944.04,21929.6,23847.36,23841.7,23836.04
"0.03171.0Black Belt",9831.62,9831.62,9831.62,9831.62,9831.62,9831.62,13473.4,13471.85,13468.97,14042.1,14040.97,14039.84,18326.77,18323.17,18316.44,19654.92,19652.28,19649.63,23181.29,23175.63,23165.05,25268.12,25263.97,25259.82,28035.77,28028.06,28013.62,30881.29,30875.63,30869.97
"0.04171.0Black Belt",9831.62,9831.62,9831.62,9831.62,9831.62,9831.62,14690.52,14688.97,14686.09,15449.07,15447.94,15446.81,21165.94,21162.34,21155.61,22937.46,22934.82,22932.17,27642.89,27637.23,27626.65,30426.36,30422.21,30418.06,34119.79,34112.08,34097.64,37915.22,37909.56,37903.9
"0.02111.2Black Belt",4695.12,4695.12,4695.12,4695.12,4695.12,4695.12,7119.78,7118.23,7115.35,7498.63,7497.5,7496.37,10351.1,10347.5,10340.77,11235.88,11233.24,11230.59,13583.19,13577.53,13566.95,14973.38,14969.23,14965.08,16815.25,16807.54,16793.1,18710.86,18705.2,18699.54
"0.03111.2Black Belt",4695.12,4695.12,4695.12,4695.12,4695.12,4695.12,8336.9,8335.35,8332.47,8905.6,8904.47,8903.34,13190.27,13186.67,13179.94,14518.42,14515.78,14513.13,18044.79,18039.13,18028.55,20131.62,20127.47,20123.32,22899.27,22891.56,22877.12,25744.79,25739.13,25733.47
"0.04111.2Black Belt",4695.12,4695.12,4695.12,4695.12,4695.12,4695.12,9554.02,9552.47,9549.59,10312.57,10311.44,10310.31,16029.44,16025.84,16019.11,17800.96,17798.32,17795.67,22506.39,22500.73,22490.15,25289.86,25285.71,25281.56,28983.29,28975.58,28961.14,32778.72,32773.06,32767.4
"0.02141.2Black Belt",8619.12,8619.12,8619.12,8619.12,8619.12,8619.12,11043.78,11042.23,11039.35,11422.63,11421.5,11420.37,14275.1,14271.5,14264.77,15159.88,15157.24,15154.59,17507.19,17501.53,17490.95,18897.38,18893.23,18889.08,20739.25,20731.54,20717.1,22634.86,22629.2,22623.54
"0.03141.2Black Belt",8619.12,8619.12,8619.12,8619.12,8619.12,8619.12,12260.9,12259.35,12256.47,12829.6,12828.47,12827.34,17114.27,17110.67,17103.94,18442.42,18439.78,18437.13,21968.79,21963.13,21952.55,24055.62,24051.47,24047.32,26823.27,26815.56,26801.12,29668.79,29663.13,29657.47
"0.04141.2Black Belt",8619.12,8619.12,8619.12,8619.12,8619.12,8619.12,13478.02,13476.47,13473.59,14236.57,14235.44,14234.31,19953.44,19949.84,19943.11,21724.96,21722.32,21719.67,26430.39,26424.73,26414.15,29213.86,29209.71,29205.56,32907.29,32899.58,32885.14,36702.72,36697.06,36691.4
"0.02171.2Black Belt",12543.12,12543.12,12543.12,12543.12,12543.12,12543.12,14967.78,14966.23,14963.35,15346.63,15345.5,15344.37,18199.1,18195.5,18188.77,19083.88,19081.24,19078.59,21431.19,21425.53,21414.95,22821.38,22817.23,22813.08,24663.25,24655.54,24641.1,26558.86,26553.2,26547.54
"0.03171.2Black Belt",12543.12,12543.12,12543.12,12543.12,12543.12,12543.12,16184.9,16183.35,16180.47,16753.6,16752.47,16751.34,21038.27,21034.67,21027.94,22366.42,22363.78,22361.13,25892.79,25887.13,25876.55,27979.62,27975.47,27971.32,30747.27,30739.56,30725.12,33592.79,33587.13,33581.47
"0.04171.2Black Belt",12543.12,12543.12,12543.12,12543.12,12543.12,12543.12,17402.02,17400.47,17397.59,18160.57,18159.44,18158.31,23877.44,23873.84,23867.11,25648.96,25646.32,25643.67,30354.39,30348.73,30338.15,33137.86,33133.71,33129.56,36831.29,36823.58,36809.14,40626.72,40621.06,40615.4
"0.02111.5Black Belt",6800.37,6800.37,6800.37,6800.37,6800.37,6800.37,9225.03,9223.48,9220.6,9603.88,9602.75,9601.62,12456.35,12452.75,12446.02,13341.13,13338.49,13335.84,15688.44,15682.78,15672.2,17078.63,17074.48,17070.33,18920.5,18912.79,18898.35,20816.11,20810.45,20804.79
"0.03111.5Black Belt",6800.37,6800.37,6800.37,6800.37,6800.37,6800.37,10442.15,10440.6,10437.72,11010.85,11009.72,11008.59,15295.52,15291.92,15285.19,16623.67,16621.03,16618.38,20150.04,20144.38,20133.8,22236.87,22232.72,22228.57,25004.52,24996.81,24982.37,27850.04,27844.38,27838.72
"0.04111.5Black Belt",6800.37,6800.37,6800.37,6800.37,6800.37,6800.37,11659.27,11657.72,11654.84,12417.82,12416.69,12415.56,18134.69,18131.09,18124.36,19906.21,19903.57,19900.92,24611.64,24605.98,24595.4,27395.11,27390.96,27386.81,31088.54,31080.83,31066.39,34883.97,34878.31,34872.65
"0.02141.5Black Belt",11705.37,11705.37,11705.37,11705.37,11705.37,11705.37,14130.03,14128.48,14125.6,14508.88,14507.75,14506.62,17361.35,17357.75,17351.02,18246.13,18243.49,18240.84,20593.44,20587.78,20577.2,21983.63,21979.48,21975.33,23825.5,23817.79,23803.35,25721.11,25715.45,25709.79
"0.03141.5Black Belt",11705.37,11705.37,11705.37,11705.37,11705.37,11705.37,15347.15,15345.6,15342.72,15915.85,15914.72,15913.59,20200.52,20196.92,20190.19,21528.67,21526.03,21523.38,25055.04,25049.38,25038.8,27141.87,27137.72,27133.57,29909.52,29901.81,29887.37,32755.04,32749.38,32743.72
"0.04141.5Black Belt",11705.37,11705.37,11705.37,11705.37,11705.37,11705.37,16564.27,16562.72,16559.84,17322.82,17321.69,17320.56,23039.69,23036.09,23029.36,24811.21,24808.57,24805.92,29516.64,29510.98,29500.4,32300.11,32295.96,32291.81,35993.54,35985.83,35971.39,39788.97,39783.31,39777.65
"0.02171.5Black Belt",16610.37,16610.37,16610.37,16610.37,16610.37,16610.37,19035.03,19033.48,19030.6,19413.88,19412.75,19411.62,22266.35,22262.75,22256.02,23151.13,23148.49,23145.84,25498.44,25492.78,25482.2,26888.63,26884.48,26880.33,28730.5,28722.79,28708.35,30626.11,30620.45,30614.79
"0.03171.5Black Belt",16610.37,16610.37,16610.37,16610.37,16610.37,16610.37,20252.15,20250.6,20247.72,20820.85,20819.72,20818.59,25105.52,25101.92,25095.19,26433.67,26431.03,26428.38,29960.04,29954.38,29943.8,32046.87,32042.72,32038.57,34814.52,34806.81,34792.37,37660.04,37654.38,37648.72
"0.04171.5Black Belt",16610.37,16610.37,16610.37,16610.37,16610.37,16610.37,21469.27,21467.72,21464.84,22227.82,22226.69,22225.56,27944.69,27941.09,27934.36,29716.21,29713.57,29710.92,34421.64,34415.98,34405.4,37205.11,37200.96,37196.81,40898.54,40890.83,40876.39,44693.97,44688.31,44682.65
"0.02111.8Black Belt",8905.62,8905.62,8905.62,8905.62,8905.62,8905.62,11330.28,11328.73,11325.85,11709.13,11708,11706.87,14561.6,14558,14551.27,15446.38,15443.74,15441.09,17793.69,17788.03,17777.45,19183.88,19179.73,19175.58,21025.75,21018.04,21003.6,22921.36,22915.7,22910.04
"0.03111.8Black Belt",8905.62,8905.62,8905.62,8905.62,8905.62,8905.62,12547.4,12545.85,12542.97,13116.1,13114.97,13113.84,17400.77,17397.17,17390.44,18728.92,18726.28,18723.63,22255.29,22249.63,22239.05,24342.12,24337.97,24333.82,27109.77,27102.06,27087.62,29955.29,29949.63,29943.97
"0.04111.8Black Belt",8905.62,8905.62,8905.62,8905.62,8905.62,8905.62,13764.52,13762.97,13760.09,14523.07,14521.94,14520.81,20239.94,20236.34,20229.61,22011.46,22008.82,22006.17,26716.89,26711.23,26700.65,29500.36,29496.21,29492.06,33193.79,33186.08,33171.64,36989.22,36983.56,36977.9
"0.02141.8Black Belt",14791.62,14791.62,14791.62,14791.62,14791.62,14791.62,17216.28,17214.73,17211.85,17595.13,17594,17592.87,20447.6,20444,20437.27,21332.38,21329.74,21327.09,23679.69,23674.03,23663.45,25069.88,25065.73,25061.58,26911.75,26904.04,26889.6,28807.36,28801.7,28796.04
"0.03141.8Black Belt",14791.62,14791.62,14791.62,14791.62,14791.62,14791.62,18433.4,18431.85,18428.97,19002.1,19000.97,18999.84,23286.77,23283.17,23276.44,24614.92,24612.28,24609.63,28141.29,28135.63,28125.05,30228.12,30223.97,30219.82,32995.77,32988.06,32973.62,35841.29,35835.63,35829.97
"0.04141.8Black Belt",14791.62,14791.62,14791.62,14791.62,14791.62,14791.62,19650.52,19648.97,19646.09,20409.07,20407.94,20406.81,26125.94,26122.34,26115.61,27897.46,27894.82,27892.17,32602.89,32597.23,32586.65,35386.36,35382.21,35378.06,39079.79,39072.08,39057.64,42875.22,42869.56,42863.9
"0.02171.8Black Belt",20677.62,20677.62,20677.62,20677.62,20677.62,20677.62,23102.28,23100.73,23097.85,23481.13,23480,23478.87,26333.6,26330,26323.27,27218.38,27215.74,27213.09,29565.69,29560.03,29549.45,30955.88,30951.73,30947.58,32797.75,32790.04,32775.6,34693.36,34687.7,34682.04
"0.03171.8Black Belt",20677.62,20677.62,20677.62,20677.62,20677.62,20677.62,24319.4,24317.85,24314.97,24888.1,24886.97,24885.84,29172.77,29169.17,29162.44,30500.92,30498.28,30495.63,34027.29,34021.63,34011.05,36114.12,36109.97,36105.82,38881.77,38874.06,38859.62,41727.29,41721.63,41715.97
"0.04171.8Black Belt",20677.62,20677.62,20677.62,20677.62,20677.62,20677.62,25536.52,25534.97,25532.09,26295.07,26293.94,26292.81,32011.94,32008.34,32001.61,33783.46,33780.82,33778.17,38488.89,38483.23,38472.65,41272.36,41268.21,41264.06,44965.79,44958.08,44943.64,48761.22,48755.56,48749.9
"0.02112.0Black Belt",10309.12,10309.12,10309.12,10309.12,10309.12,10309.12,12733.78,12732.23,12729.35,13112.63,13111.5,13110.37,15965.1,15961.5,15954.77,16849.88,16847.24,16844.59,19197.19,19191.53,19180.95,20587.38,20583.23,20579.08,22429.25,22421.54,22407.1,24324.86,24319.2,24313.54
"0.03112.0Black Belt",10309.12,10309.12,10309.12,10309.12,10309.12,10309.12,13950.9,13949.35,13946.47,14519.6,14518.47,14517.34,18804.27,18800.67,18793.94,20132.42,20129.78,20127.13,23658.79,23653.13,23642.55,25745.62,25741.47,25737.32,28513.27,28505.56,28491.12,31358.79,31353.13,31347.47
"0.04112.0Black Belt",10309.12,10309.12,10309.12,10309.12,10309.12,10309.12,15168.02,15166.47,15163.59,15926.57,15925.44,15924.31,21643.44,21639.84,21633.11,23414.96,23412.32,23409.67,28120.39,28114.73,28104.15,30903.86,30899.71,30895.56,34597.29,34589.58,34575.14,38392.72,38387.06,38381.4
"0.02142.0Black Belt",16849.12,16849.12,16849.12,16849.12,16849.12,16849.12,19273.78,19272.23,19269.35,19652.63,19651.5,19650.37,22505.1,22501.5,22494.77,23389.88,23387.24,23384.59,25737.19,25731.53,25720.95,27127.38,27123.23,27119.08,28969.25,28961.54,28947.1,30864.86,30859.2,30853.54
"0.03142.0Black Belt",16849.12,16849.12,16849.12,16849.12,16849.12,16849.12,20490.9,20489.35,20486.47,21059.6,21058.47,21057.34,25344.27,25340.67,25333.94,26672.42,26669.78,26667.13,30198.79,30193.13,30182.55,32285.62,32281.47,32277.32,35053.27,35045.56,35031.12,37898.79,37893.13,37887.47
"0.04142.0Black Belt",16849.12,16849.12,16849.12,16849.12,16849.12,16849.12,21708.02,21706.47,21703.59,22466.57,22465.44,22464.31,28183.44,28179.84,28173.11,29954.96,29952.32,29949.67,34660.39,34654.73,34644.15,37443.86,37439.71,37435.56,41137.29,41129.58,41115.14,44932.72,44927.06,44921.4
"0.02172.0Black Belt",23389.12,23389.12,23389.12,23389.12,23389.12,23389.12,25813.78,25812.23,25809.35,26192.63,26191.5,26190.37,29045.1,29041.5,29034.77,29929.88,29927.24,29924.59,32277.19,32271.53,32260.95,33667.38,33663.23,33659.08,35509.25,35501.54,35487.1,37404.86,37399.2,37393.54
"0.03172.0Black Belt",23389.12,23389.12,23389.12,23389.12,23389.12,23389.12,27030.9,27029.35,27026.47,27599.6,27598.47,27597.34,31884.27,31880.67,31873.94,33212.42,33209.78,33207.13,36738.79,36733.13,36722.55,38825.62,38821.47,38817.32,41593.27,41585.56,41571.12,44438.79,44433.13,44427.47
"0.04172.0Black Belt",23389.12,23389.12,23389.12,23389.12,23389.12,23389.12,28248.02,28246.47,28243.59,29006.57,29005.44,29004.31,34723.44,34719.84,34713.11,36494.96,36492.32,36489.67,41200.39,41194.73,41184.15,43983.86,43979.71,43975.56,47677.29,47669.58,47655.14,51472.72,51467.06,51461.4
"0.02110.1Southern",-3024.13,-3024.13,-3024.13,-3024.13,-3024.13,-3024.13,-579.77,-581.32,-584.2,-182.7,-183.83,-184.96,2677.97,2674.37,2667.64,3605.11,3602.47,3599.82,5936.4,5930.74,5920.16,7393.17,7389.02,7384.87,9194.8,9187.09,9172.65,11181.21,11175.55,11169.89
"0.03110.1Southern",-3024.13,-3024.13,-3024.13,-3024.13,-3024.13,-3024.13,647.2,645.65,642.77,1243.23,1242.1,1240.97,5540.2,5536.6,5529.87,6931.89,6929.25,6926.6,10434.23,10428.57,10417.99,12620.93,12616.78,12612.63,15328.22,15320.51,15306.07,18309.94,18304.28,18298.62
"0.04110.1Southern",-3024.13,-3024.13,-3024.13,-3024.13,-3024.13,-3024.13,1874.17,1872.62,1869.74,2669.16,2668.03,2666.9,8402.43,8398.83,8392.1,10258.67,10256.03,10253.38,14932.06,14926.4,14915.82,17848.69,17844.54,17840.39,21461.64,21453.93,21439.49,25438.67,25433.01,25427.35
"0.02140.1Southern",-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,-252.77,-254.32,-257.2,144.3,143.17,142.04,3004.97,3001.37,2994.64,3932.11,3929.47,3926.82,6263.4,6257.74,6247.16,7720.17,7716.02,7711.87,9521.8,9514.09,9499.65,11508.21,11502.55,11496.89
"0.03140.1Southern",-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,974.2,972.65,969.77,1570.23,1569.1,1567.97,5867.2,5863.6,5856.87,7258.89,7256.25,7253.6,10761.23,10755.57,10744.99,12947.93,12943.78,12939.63,15655.22,15647.51,15633.07,18636.94,18631.28,18625.62
"0.04140.1Southern",-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,-2697.13,2201.17,2199.62,2196.74,2996.16,2995.03,2993.9,8729.43,8725.83,8719.1,10585.67,10583.03,10580.38,15259.06,15253.4,15242.82,18175.69,18171.54,18167.39,21788.64,21780.93,21766.49,25765.67,25760.01,25754.35
"0.02170.1Southern",-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,-2370.13,74.23,72.68,69.8,471.3,470.17,469.04,3331.97,3328.37,3321.64,4259.11,4256.47,4253.82,6590.4,6584.74,6574.16,8047.17,8043.02,8038.87,9848.8,9841.09,9826.65,11835.21,11829.55,11823.89
