"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.0492.0Central",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,39909.52,39907.98,39905.09,40654.08,40652.95,40651.82,46240.39,46236.79,46230.05,47978.71,47976.06,47973.42,52572.5,52566.84,52556.25,55303.77,55299.62,55295.46,58904.56,58896.84,58882.41,62628.87,62623.21,62617.55
"0.0230.1Black Belt",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-10276.08,-10277.62,-10280.51,-9897.22,-9898.36,-9899.49,-7044.75,-7048.36,-7055.09,-6159.98,-6162.62,-6165.26,-3812.67,-3818.33,-3828.91,-2422.48,-2426.63,-2430.78,-580.6,-588.32,-602.75,1315.01,1309.34,1303.68
"0.0330.1Black Belt",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-9058.96,-9060.5,-9063.39,-8490.25,-8491.39,-8492.52,-4205.58,-4209.19,-4215.92,-2877.44,-2880.08,-2882.72,648.93,643.27,632.69,2735.76,2731.61,2727.46,5503.42,5495.7,5481.27,8348.94,8343.27,8337.61
"0.0430.1Black Belt",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-7841.84,-7843.38,-7846.27,-7083.28,-7084.42,-7085.55,-1366.41,-1370.02,-1376.75,405.1,402.46,399.82,5110.53,5104.87,5094.29,7894,7889.85,7885.7,11587.44,11579.72,11565.29,15382.87,15377.2,15371.54
"0.0260.1Black Belt",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-9353.58,-9355.12,-9358.01,-8974.72,-8975.86,-8976.99,-6122.25,-6125.86,-6132.59,-5237.48,-5240.12,-5242.76,-2890.17,-2895.83,-2906.41,-1499.98,-1504.13,-1508.28,341.9,334.18,319.75,2237.51,2231.84,2226.18
"0.0360.1Black Belt",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-8136.46,-8138,-8140.89,-7567.75,-7568.89,-7570.02,-3283.08,-3286.69,-3293.42,-1954.94,-1957.58,-1960.22,1571.43,1565.77,1555.19,3658.26,3654.11,3649.96,6425.92,6418.2,6403.77,9271.44,9265.77,9260.11
"0.0460.1Black Belt",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-6919.34,-6920.88,-6923.77,-6160.78,-6161.92,-6163.05,-443.91,-447.52,-454.25,1327.6,1324.96,1322.32,6033.03,6027.37,6016.79,8816.5,8812.35,8808.2,12509.94,12502.22,12487.79,16305.37,16299.7,16294.04
"0.0290.1Black Belt",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-8431.08,-8432.62,-8435.51,-8052.22,-8053.36,-8054.49,-5199.75,-5203.36,-5210.09,-4314.98,-4317.62,-4320.26,-1967.67,-1973.33,-1983.91,-577.48,-581.63,-585.78,1264.4,1256.68,1242.25,3160.01,3154.34,3148.68
"0.0390.1Black Belt",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-7213.96,-7215.5,-7218.39,-6645.25,-6646.39,-6647.52,-2360.58,-2364.19,-2370.92,-1032.44,-1035.08,-1037.72,2493.93,2488.27,2477.69,4580.76,4576.61,4572.46,7348.42,7340.7,7326.27,10193.94,10188.27,10182.61
"0.0490.1Black Belt",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-5996.84,-5998.38,-6001.27,-5238.28,-5239.42,-5240.55,478.59,474.98,468.25,2250.1,2247.46,2244.82,6955.53,6949.87,6939.29,9739,9734.85,9730.7,13432.44,13424.72,13410.29,17227.87,17222.2,17216.54
"0.0230.3Black Belt",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-9122.37,-9123.91,-9126.8,-8743.51,-8744.65,-8745.78,-5891.04,-5894.65,-5901.38,-5006.27,-5008.91,-5011.55,-2658.96,-2664.62,-2675.2,-1268.77,-1272.92,-1277.07,573.11,565.39,550.96,2468.72,2463.05,2457.39
"0.0330.3Black Belt",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-7905.25,-7906.79,-7909.68,-7336.54,-7337.68,-7338.81,-3051.87,-3055.48,-3062.21,-1723.73,-1726.37,-1729.01,1802.64,1796.98,1786.4,3889.47,3885.32,3881.17,6657.13,6649.41,6634.98,9502.65,9496.98,9491.32
"0.0430.3Black Belt",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-6688.13,-6689.67,-6692.56,-5929.57,-5930.71,-5931.84,-212.7,-216.31,-223.04,1558.81,1556.17,1553.53,6264.24,6258.58,6248,9047.71,9043.56,9039.41,12741.15,12733.43,12719,16536.58,16530.91,16525.25
"0.0260.3Black Belt",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-6354.87,-6356.41,-6359.3,-5976.01,-5977.15,-5978.28,-3123.54,-3127.15,-3133.88,-2238.77,-2241.41,-2244.05,108.54,102.88,92.3,1498.73,1494.58,1490.43,3340.61,3332.89,3318.46,5236.22,5230.55,5224.89
"0.0360.3Black Belt",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-5137.75,-5139.29,-5142.18,-4569.04,-4570.18,-4571.31,-284.37,-287.98,-294.71,1043.77,1041.13,1038.49,4570.14,4564.48,4553.9,6656.97,6652.82,6648.67,9424.63,9416.91,9402.48,12270.15,12264.48,12258.82
"0.0460.3Black Belt",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-3920.63,-3922.17,-3925.06,-3162.07,-3163.21,-3164.34,2554.8,2551.19,2544.46,4326.31,4323.67,4321.03,9031.74,9026.08,9015.5,11815.21,11811.06,11806.91,15508.65,15500.93,15486.5,19304.08,19298.41,19292.75
"0.0290.3Black Belt",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-3587.37,-3588.91,-3591.8,-3208.51,-3209.65,-3210.78,-356.04,-359.65,-366.38,528.73,526.09,523.45,2876.04,2870.38,2859.8,4266.23,4262.08,4257.93,6108.11,6100.39,6085.96,8003.72,7998.05,7992.39
"0.0390.3Black Belt",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-2370.25,-2371.79,-2374.68,-1801.54,-1802.68,-1803.81,2483.13,2479.52,2472.79,3811.27,3808.63,3805.99,7337.64,7331.98,7321.4,9424.47,9420.32,9416.17,12192.13,12184.41,12169.98,15037.65,15031.98,15026.32
"0.0490.3Black Belt",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-1153.13,-1154.67,-1157.56,-394.57,-395.71,-396.84,5322.3,5318.69,5311.96,7093.81,7091.17,7088.53,11799.24,11793.58,11783,14582.71,14578.56,14574.41,18276.15,18268.43,18254,22071.58,22065.91,22060.25
"0.0230.5Black Belt",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-7968.66,-7970.2,-7973.09,-7589.8,-7590.94,-7592.07,-4737.33,-4740.94,-4747.67,-3852.56,-3855.2,-3857.84,-1505.25,-1510.91,-1521.49,-115.06,-119.21,-123.36,1726.82,1719.1,1704.67,3622.43,3616.76,3611.1
"0.0330.5Black Belt",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-6751.54,-6753.08,-6755.97,-6182.83,-6183.97,-6185.1,-1898.16,-1901.77,-1908.5,-570.02,-572.66,-575.3,2956.35,2950.69,2940.11,5043.18,5039.03,5034.88,7810.84,7803.12,7788.69,10656.36,10650.69,10645.03
"0.0430.5Black Belt",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-5534.42,-5535.96,-5538.85,-4775.86,-4777,-4778.13,941.01,937.4,930.67,2712.52,2709.88,2707.24,7417.95,7412.29,7401.71,10201.42,10197.27,10193.12,13894.86,13887.14,13872.71,17690.29,17684.62,17678.96
"0.0260.5Black Belt",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-3356.16,-3357.7,-3360.59,-2977.3,-2978.44,-2979.57,-124.83,-128.44,-135.17,759.94,757.3,754.66,3107.25,3101.59,3091.01,4497.44,4493.29,4489.14,6339.32,6331.6,6317.17,8234.93,8229.26,8223.6
"0.0360.5Black Belt",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-2139.04,-2140.58,-2143.47,-1570.33,-1571.47,-1572.6,2714.34,2710.73,2704,4042.48,4039.84,4037.2,7568.85,7563.19,7552.61,9655.68,9651.53,9647.38,12423.34,12415.62,12401.19,15268.86,15263.19,15257.53
"0.0460.5Black Belt",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-921.92,-923.46,-926.35,-163.36,-164.5,-165.63,5553.51,5549.9,5543.17,7325.02,7322.38,7319.74,12030.45,12024.79,12014.21,14813.92,14809.77,14805.62,18507.36,18499.64,18485.21,22302.79,22297.12,22291.46
"0.0290.5Black Belt",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,1256.34,1254.8,1251.91,1635.2,1634.06,1632.93,4487.67,4484.06,4477.33,5372.44,5369.8,5367.16,7719.75,7714.09,7703.51,9109.94,9105.79,9101.64,10951.82,10944.1,10929.67,12847.43,12841.76,12836.1
"0.0390.5Black Belt",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,2473.46,2471.92,2469.03,3042.17,3041.03,3039.9,7326.84,7323.23,7316.5,8654.98,8652.34,8649.7,12181.35,12175.69,12165.11,14268.18,14264.03,14259.88,17035.84,17028.12,17013.69,19881.36,19875.69,19870.03
"0.0490.5Black Belt",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,3690.58,3689.04,3686.15,4449.14,4448,4446.87,10166.01,10162.4,10155.67,11937.52,11934.88,11932.24,16642.95,16637.29,16626.71,19426.42,19422.27,19418.12,23119.86,23112.14,23097.71,26915.29,26909.62,26903.96
"0.0230.7Black Belt",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-6814.95,-6816.49,-6819.38,-6436.09,-6437.23,-6438.36,-3583.62,-3587.23,-3593.96,-2698.85,-2701.49,-2704.13,-351.54,-357.2,-367.78,1038.65,1034.5,1030.35,2880.53,2872.81,2858.38,4776.14,4770.47,4764.81
"0.0330.7Black Belt",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-5597.83,-5599.37,-5602.26,-5029.12,-5030.26,-5031.39,-744.45,-748.06,-754.79,583.69,581.05,578.41,4110.06,4104.4,4093.82,6196.89,6192.74,6188.59,8964.55,8956.83,8942.4,11810.07,11804.4,11798.74
"0.0430.7Black Belt",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-4380.71,-4382.25,-4385.14,-3622.15,-3623.29,-3624.42,2094.72,2091.11,2084.38,3866.23,3863.59,3860.95,8571.66,8566,8555.42,11355.13,11350.98,11346.83,15048.57,15040.85,15026.42,18844,18838.33,18832.67
"0.0260.7Black Belt",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-357.45,-358.99,-361.88,21.41,20.27,19.14,2873.88,2870.27,2863.54,3758.65,3756.01,3753.37,6105.96,6100.3,6089.72,7496.15,7492,7487.85,9338.03,9330.31,9315.88,11233.64,11227.97,11222.31
"0.0360.7Black Belt",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,859.67,858.13,855.24,1428.38,1427.24,1426.11,5713.05,5709.44,5702.71,7041.19,7038.55,7035.91,10567.56,10561.9,10551.32,12654.39,12650.24,12646.09,15422.05,15414.33,15399.9,18267.57,18261.9,18256.24
"0.0460.7Black Belt",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,2076.79,2075.25,2072.36,2835.35,2834.21,2833.08,8552.22,8548.61,8541.88,10323.73,10321.09,10318.45,15029.16,15023.5,15012.92,17812.63,17808.48,17804.33,21506.07,21498.35,21483.92,25301.5,25295.83,25290.17
"0.0290.7Black Belt",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,6100.05,6098.51,6095.62,6478.91,6477.77,6476.64,9331.38,9327.77,9321.04,10216.15,10213.51,10210.87,12563.46,12557.8,12547.22,13953.65,13949.5,13945.35,15795.53,15787.81,15773.38,17691.14,17685.47,17679.81
"0.0390.7Black Belt",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,7317.17,7315.63,7312.74,7885.88,7884.74,7883.61,12170.55,12166.94,12160.21,13498.69,13496.05,13493.41,17025.06,17019.4,17008.82,19111.89,19107.74,19103.59,21879.55,21871.83,21857.4,24725.07,24719.4,24713.74
"0.0490.7Black Belt",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,8534.29,8532.75,8529.86,9292.85,9291.71,9290.58,15009.72,15006.11,14999.38,16781.23,16778.59,16775.95,21486.66,21481,21470.42,24270.13,24265.98,24261.83,27963.57,27955.85,27941.42,31759,31753.33,31747.67
"0.0231.0Black Belt",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-5084.39,-5085.93,-5088.82,-4705.53,-4706.66,-4707.79,-1853.06,-1856.66,-1863.4,-968.28,-970.93,-973.57,1379.03,1373.37,1362.78,2769.22,2765.07,2760.91,4611.09,4603.37,4588.94,6506.7,6501.04,6495.38
"0.0331.0Black Belt",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-3867.27,-3868.81,-3871.7,-3298.56,-3299.69,-3300.82,986.11,982.51,975.77,2314.26,2311.61,2308.97,5840.63,5834.97,5824.38,7927.46,7923.31,7919.15,10695.11,10687.39,10672.96,13540.63,13534.97,13529.31
"0.0431.0Black Belt",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-2650.15,-2651.69,-2654.58,-1891.59,-1892.72,-1893.85,3825.28,3821.68,3814.94,5596.8,5594.15,5591.51,10302.23,10296.57,10285.98,13085.7,13081.55,13077.39,16779.13,16771.41,16756.98,20574.56,20568.9,20563.24
"0.0261.0Black Belt",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,4140.61,4139.07,4136.18,4519.47,4518.34,4517.21,7371.94,7368.34,7361.6,8256.72,8254.07,8251.43,10604.03,10598.37,10587.78,11994.22,11990.07,11985.91,13836.09,13828.37,13813.94,15731.7,15726.04,15720.38
"0.0361.0Black Belt",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,5357.73,5356.19,5353.3,5926.44,5925.31,5924.18,10211.11,10207.51,10200.77,11539.26,11536.61,11533.97,15065.63,15059.97,15049.38,17152.46,17148.31,17144.15,19920.11,19912.39,19897.96,22765.63,22759.97,22754.31
"0.0461.0Black Belt",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,6574.85,6573.31,6570.42,7333.41,7332.28,7331.15,13050.28,13046.68,13039.94,14821.8,14819.15,14816.51,19527.23,19521.57,19510.98,22310.7,22306.55,22302.39,26004.13,25996.41,25981.98,29799.56,29793.9,29788.24
"0.0291.0Black Belt",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,13365.61,13364.07,13361.18,13744.47,13743.34,13742.21,16596.94,16593.34,16586.6,17481.72,17479.07,17476.43,19829.03,19823.37,19812.78,21219.22,21215.07,21210.91,23061.09,23053.37,23038.94,24956.7,24951.04,24945.38
"0.0391.0Black Belt",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,14582.73,14581.19,14578.3,15151.44,15150.31,15149.18,19436.11,19432.51,19425.77,20764.26,20761.61,20758.97,24290.63,24284.97,24274.38,26377.46,26373.31,26369.15,29145.11,29137.39,29122.96,31990.63,31984.97,31979.31
"0.0491.0Black Belt",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,15799.85,15798.31,15795.42,16558.41,16557.28,16556.15,22275.28,22271.68,22264.94,24046.8,24044.15,24041.51,28752.23,28746.57,28735.98,31535.7,31531.55,31527.39,35229.13,35221.41,35206.98,39024.56,39018.9,39013.24
"0.0231.2Black Belt",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-3930.68,-3932.22,-3935.11,-3551.82,-3552.95,-3554.08,-699.35,-702.95,-709.69,185.43,182.78,180.14,2532.74,2527.08,2516.49,3922.93,3918.78,3914.62,5764.8,5757.08,5742.65,7660.41,7654.75,7649.09
"0.0331.2Black Belt",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-2713.56,-2715.1,-2717.99,-2144.85,-2145.98,-2147.11,2139.82,2136.22,2129.48,3467.97,3465.32,3462.68,6994.34,6988.68,6978.09,9081.17,9077.02,9072.86,11848.82,11841.1,11826.67,14694.34,14688.68,14683.02
"0.0431.2Black Belt",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-1496.44,-1497.98,-1500.87,-737.88,-739.01,-740.14,4978.99,4975.39,4968.65,6750.51,6747.86,6745.22,11455.94,11450.28,11439.69,14239.41,14235.26,14231.1,17932.84,17925.12,17910.69,21728.27,21722.61,21716.95
"0.0261.2Black Belt",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,7139.32,7137.78,7134.89,7518.18,7517.05,7515.92,10370.65,10367.05,10360.31,11255.43,11252.78,11250.14,13602.74,13597.08,13586.49,14992.93,14988.78,14984.62,16834.8,16827.08,16812.65,18730.41,18724.75,18719.09
"0.0361.2Black Belt",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,8356.44,8354.9,8352.01,8925.15,8924.02,8922.89,13209.82,13206.22,13199.48,14537.97,14535.32,14532.68,18064.34,18058.68,18048.09,20151.17,20147.02,20142.86,22918.82,22911.1,22896.67,25764.34,25758.68,25753.02
"0.0461.2Black Belt",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,9573.56,9572.02,9569.13,10332.12,10330.99,10329.86,16048.99,16045.39,16038.65,17820.51,17817.86,17815.22,22525.94,22520.28,22509.69,25309.41,25305.26,25301.1,29002.84,28995.12,28980.69,32798.27,32792.61,32786.95
"0.0291.2Black Belt",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,18209.32,18207.78,18204.89,18588.18,18587.05,18585.92,21440.65,21437.05,21430.31,22325.43,22322.78,22320.14,24672.74,24667.08,24656.49,26062.93,26058.78,26054.62,27904.8,27897.08,27882.65,29800.41,29794.75,29789.09
"0.0391.2Black Belt",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,19426.44,19424.9,19422.01,19995.15,19994.02,19992.89,24279.82,24276.22,24269.48,25607.97,25605.32,25602.68,29134.34,29128.68,29118.09,31221.17,31217.02,31212.86,33988.82,33981.1,33966.67,36834.34,36828.68,36823.02
"0.0491.2Black Belt",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,20643.56,20642.02,20639.13,21402.12,21400.99,21399.86,27118.99,27115.39,27108.65,28890.51,28887.86,28885.22,33595.94,33590.28,33579.69,36379.41,36375.26,36371.1,40072.84,40065.12,40050.69,43868.27,43862.61,43856.95
"0.0231.5Black Belt",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-2200.11,-2201.65,-2204.54,-1821.25,-1822.39,-1823.52,1031.22,1027.61,1020.88,1915.99,1913.35,1910.71,4263.3,4257.64,4247.06,5653.49,5649.34,5645.19,7495.37,7487.65,7473.22,9390.98,9385.31,9379.65
"0.0331.5Black Belt",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-982.99,-984.53,-987.42,-414.28,-415.42,-416.55,3870.39,3866.78,3860.05,5198.53,5195.89,5193.25,8724.9,8719.24,8708.66,10811.73,10807.58,10803.43,13579.39,13571.67,13557.24,16424.91,16419.24,16413.58
"0.0431.5Black Belt",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,234.13,232.59,229.7,992.69,991.55,990.42,6709.56,6705.95,6699.22,8481.07,8478.43,8475.79,13186.5,13180.84,13170.26,15969.97,15965.82,15961.67,19663.41,19655.69,19641.26,23458.84,23453.17,23447.51
"0.0261.5Black Belt",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,11637.39,11635.85,11632.96,12016.25,12015.11,12013.98,14868.72,14865.11,14858.38,15753.49,15750.85,15748.21,18100.8,18095.14,18084.56,19490.99,19486.84,19482.69,21332.87,21325.15,21310.72,23228.48,23222.81,23217.15
"0.0361.5Black Belt",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,12854.51,12852.97,12850.08,13423.22,13422.08,13420.95,17707.89,17704.28,17697.55,19036.03,19033.39,19030.75,22562.4,22556.74,22546.16,24649.23,24645.08,24640.93,27416.89,27409.17,27394.74,30262.41,30256.74,30251.08
"0.0461.5Black Belt",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,14071.63,14070.09,14067.2,14830.19,14829.05,14827.92,20547.06,20543.45,20536.72,22318.57,22315.93,22313.29,27024,27018.34,27007.76,29807.47,29803.32,29799.17,33500.91,33493.19,33478.76,37296.34,37290.67,37285.01
"0.0291.5Black Belt",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,25474.89,25473.35,25470.46,25853.75,25852.61,25851.48,28706.22,28702.61,28695.88,29590.99,29588.35,29585.71,31938.3,31932.64,31922.06,33328.49,33324.34,33320.19,35170.37,35162.65,35148.22,37065.98,37060.31,37054.65
"0.0391.5Black Belt",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,26692.01,26690.47,26687.58,27260.72,27259.58,27258.45,31545.39,31541.78,31535.05,32873.53,32870.89,32868.25,36399.9,36394.24,36383.66,38486.73,38482.58,38478.43,41254.39,41246.67,41232.24,44099.91,44094.24,44088.58
"0.0491.5Black Belt",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,27909.13,27907.59,27904.7,28667.69,28666.55,28665.42,34384.56,34380.95,34374.22,36156.07,36153.43,36150.79,40861.5,40855.84,40845.26,43644.97,43640.82,43636.67,47338.41,47330.69,47316.26,51133.84,51128.17,51122.51
"0.0231.8Black Belt",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-469.55,-471.09,-473.98,-90.69,-91.82,-92.95,2761.78,2758.18,2751.44,3646.56,3643.91,3641.27,5993.87,5988.21,5977.62,7384.06,7379.91,7375.75,9225.93,9218.21,9203.78,11121.54,11115.88,11110.22
"0.0331.8Black Belt",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,747.57,746.03,743.14,1316.28,1315.15,1314.02,5600.95,5597.35,5590.61,6929.1,6926.45,6923.81,10455.47,10449.81,10439.22,12542.3,12538.15,12533.99,15309.95,15302.23,15287.8,18155.47,18149.81,18144.15
"0.0431.8Black Belt",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,1964.69,1963.15,1960.26,2723.25,2722.12,2720.99,8440.12,8436.52,8429.78,10211.64,10208.99,10206.35,14917.07,14911.41,14900.82,17700.54,17696.39,17692.23,21393.97,21386.25,21371.82,25189.4,25183.74,25178.08
"0.0261.8Black Belt",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,16135.45,16133.91,16131.02,16514.31,16513.18,16512.05,19366.78,19363.18,19356.44,20251.56,20248.91,20246.27,22598.87,22593.21,22582.62,23989.06,23984.91,23980.75,25830.93,25823.21,25808.78,27726.54,27720.88,27715.22
"0.0361.8Black Belt",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,17352.57,17351.03,17348.14,17921.28,17920.15,17919.02,22205.95,22202.35,22195.61,23534.1,23531.45,23528.81,27060.47,27054.81,27044.22,29147.3,29143.15,29138.99,31914.95,31907.23,31892.8,34760.47,34754.81,34749.15
"0.0461.8Black Belt",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,18569.69,18568.15,18565.26,19328.25,19327.12,19325.99,25045.12,25041.52,25034.78,26816.64,26813.99,26811.35,31522.07,31516.41,31505.82,34305.54,34301.39,34297.23,37998.97,37991.25,37976.82,41794.4,41788.74,41783.08
"0.0291.8Black Belt",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,32740.45,32738.91,32736.02,33119.31,33118.18,33117.05,35971.78,35968.18,35961.44,36856.56,36853.91,36851.27,39203.87,39198.21,39187.62,40594.06,40589.91,40585.75,42435.93,42428.21,42413.78,44331.54,44325.88,44320.22
"0.0391.8Black Belt",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,33957.57,33956.03,33953.14,34526.28,34525.15,34524.02,38810.95,38807.35,38800.61,40139.1,40136.45,40133.81,43665.47,43659.81,43649.22,45752.3,45748.15,45743.99,48519.95,48512.23,48497.8,51365.47,51359.81,51354.15
"0.0491.8Black Belt",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,35174.69,35173.15,35170.26,35933.25,35932.12,35930.99,41650.12,41646.52,41639.78,43421.64,43418.99,43416.35,48127.07,48121.41,48110.82,50910.54,50906.39,50902.23,54603.97,54596.25,54581.82,58399.4,58393.74,58388.08
"0.0232.0Black Belt",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,684.16,682.62,679.73,1063.02,1061.89,1060.76,3915.49,3911.89,3905.15,4800.27,4797.62,4794.98,7147.58,7141.92,7131.33,8537.77,8533.62,8529.46,10379.64,10371.92,10357.49,12275.25,12269.59,12263.93
"0.0332.0Black Belt",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,1901.28,1899.74,1896.85,2469.99,2468.86,2467.73,6754.66,6751.06,6744.32,8082.81,8080.16,8077.52,11609.18,11603.52,11592.93,13696.01,13691.86,13687.7,16463.66,16455.94,16441.51,19309.18,19303.52,19297.86
"0.0432.0Black Belt",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,3118.4,3116.86,3113.97,3876.96,3875.83,3874.7,9593.83,9590.23,9583.49,11365.35,11362.7,11360.06,16070.78,16065.12,16054.53,18854.25,18850.1,18845.94,22547.68,22539.96,22525.53,26343.11,26337.45,26331.79
"0.0262.0Black Belt",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,19134.16,19132.62,19129.73,19513.02,19511.89,19510.76,22365.49,22361.89,22355.15,23250.27,23247.62,23244.98,25597.58,25591.92,25581.33,26987.77,26983.62,26979.46,28829.64,28821.92,28807.49,30725.25,30719.59,30713.93
"0.0362.0Black Belt",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,20351.28,20349.74,20346.85,20919.99,20918.86,20917.73,25204.66,25201.06,25194.32,26532.81,26530.16,26527.52,30059.18,30053.52,30042.93,32146.01,32141.86,32137.7,34913.66,34905.94,34891.51,37759.18,37753.52,37747.86
"0.0462.0Black Belt",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,21568.4,21566.86,21563.97,22326.96,22325.83,22324.7,28043.83,28040.23,28033.49,29815.35,29812.7,29810.06,34520.78,34515.12,34504.53,37304.25,37300.1,37295.94,40997.68,40989.96,40975.53,44793.11,44787.45,44781.79
"0.0292.0Black Belt",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,37584.16,37582.62,37579.73,37963.02,37961.89,37960.76,40815.49,40811.89,40805.15,41700.27,41697.62,41694.98,44047.58,44041.92,44031.33,45437.77,45433.62,45429.46,47279.64,47271.92,47257.49,49175.25,49169.59,49163.93
